Edge1-Edge2	KappaScore
GO:1901362 (term-term) GO:0009889	0.8966320166320167
GO:1901362 (term-term) GO:0009891	0.5861121709271271
GO:1901362 (term-term) GO:0010468	0.7003165369150484
GO:1901362 (term-term) GO:0010556	0.8970429884867059
GO:1901362 (term-term) GO:0010557	0.5876225956055651
GO:1901362 (term-term) GO:0010604	0.43356068699153577
GO:1901362 (term-term) GO:0016070	0.8101637967240657
GO:1901362 (term-term) GO:0018130	1.0
GO:1901362 (term-term) GO:0019219	0.8481310373792527
GO:1901362 (term-term) GO:0019438	1.0
GO:1901362 (term-term) GO:0031323	0.5352704514975414
GO:1901362 (term-term) GO:0031325	0.4768943393161698
GO:1901362 (term-term) GO:0031326	0.8966320166320167
GO:1901362 (term-term) GO:0031328	0.5861121709271271
GO:1901362 (term-term) GO:0032774	0.9360084135587737
GO:1901362 (term-term) GO:0034654	1.0
GO:1901362 (term-term) GO:0044271	0.92467294392134
GO:1901362 (term-term) GO:0045892	0.401388789462381
GO:1901362 (term-term) GO:0045893	0.609084755959991
GO:1901362 (term-term) GO:0045934	0.40110415899889573
GO:1901362 (term-term) GO:0045935	0.598950698248592
GO:1901362 (term-term) GO:0045944	0.4659347051552389
GO:1901362 (term-term) GO:0051173	0.5053902893734296
GO:1901362 (term-term) GO:0051252	0.8311893103162088
GO:1901362 (term-term) GO:0051254	0.5704402037557974
GO:1901362 (term-term) GO:0090304	0.7785635170827299
GO:1901362 (term-term) GO:0097659	0.9360084135587737
GO:1901362 (term-term) GO:0140110	0.5858328970005235
GO:1901362 (term-term-ontology) GO:0034654	2.0
GO:1901701 (term-term) GO:0071495	0.46848541862652876
GO:1902369 (term-term) GO:0009895	0.6754039497306994
GO:1902369 (term-term) GO:0010608	0.41875945537065073
GO:1902369 (term-term) GO:0031329	0.43962310934787924
GO:1902369 (term-term) GO:0031330	0.7369033760186258
GO:1902369 (term-term) GO:0043489	0.8704871060171931
GO:1902369 (term-term-ontology) GO:0031330	2.0
GO:1902369 (term-term-ontology) GO:0043489	2.0
GO:1902369 (term-term-ontology) GO:0051253	2.0
GO:1902373 (term-term) GO:0009895	0.6217924879137232
GO:1902373 (term-term) GO:0031330	0.6809197256958456
GO:1902373 (term-term) GO:0043489	0.7931665649786467
GO:1902373 (term-term) GO:1902369	0.9388858842617644
GO:1902373 (term-term-ontology) GO:0010628	2.0
GO:1902373 (term-term-ontology) GO:1902369	2.0
GO:1902679 (term-term) GO:0000122	0.7829010566762727
GO:1902679 (term-term) GO:0006351	0.4440854688303106
GO:1902679 (term-term) GO:0006355	0.45036480212248503
GO:1902679 (term-term) GO:0006357	0.4518554450642737
GO:1902679 (term-term) GO:0006366	0.4449633625895806
GO:1902679 (term-term) GO:0009890	0.8851095295313801
GO:1902679 (term-term) GO:0009892	0.5718683400426237
GO:1902679 (term-term) GO:0010558	0.8950691800538584
GO:1902679 (term-term) GO:0010605	0.5938173975557153
GO:1902679 (term-term) GO:0018130	0.401388789462381
GO:1902679 (term-term) GO:0019438	0.401388789462381
GO:1902679 (term-term) GO:0031324	0.6629381058911259
GO:1902679 (term-term) GO:0031327	0.8851095295313801
GO:1902679 (term-term) GO:0032774	0.4440854688303106
GO:1902679 (term-term) GO:0034654	0.401388789462381
GO:1902679 (term-term) GO:0045892	1.0
GO:1902679 (term-term) GO:0045934	0.8366609449814798
GO:1902679 (term-term) GO:0051172	0.6629381058911259
GO:1902679 (term-term) GO:0051253	0.8851095295313801
GO:1902679 (term-term) GO:0097659	0.4440854688303106
GO:1902679 (term-term) GO:1901362	0.401388789462381
GO:1902679 (term-term-ontology) GO:0010558	2.0
GO:1902679 (term-term-ontology) GO:0031327	2.0
GO:1902679 (term-term-ontology) GO:0032774	2.0
GO:1902679 (term-term-ontology) GO:0051253	2.0
GO:1902680 (term-term) GO:0000981	0.42311416248569683
GO:1902680 (term-term) GO:0001216	0.4046689072576983
GO:1902680 (term-term) GO:0003700	0.514367573944552
GO:1902680 (term-term) GO:0006351	0.6646884272997033
GO:1902680 (term-term) GO:0006355	0.6727383583568325
GO:1902680 (term-term) GO:0006357	0.6590169141586595
GO:1902680 (term-term) GO:0006366	0.650653983353151
GO:1902680 (term-term) GO:0009059	0.5624394966118104
GO:1902680 (term-term) GO:0009889	0.5547542933610883
GO:1902680 (term-term) GO:0009891	0.927453655404863
GO:1902680 (term-term) GO:0009893	0.5394590589107076
GO:1902680 (term-term) GO:0010468	0.4497419870630134
GO:1902680 (term-term) GO:0010556	0.5701499216827031
GO:1902680 (term-term) GO:0010557	0.9453974389949262
GO:1902680 (term-term) GO:0010604	0.6012463398153015
GO:1902680 (term-term) GO:0016070	0.5167023080893741
GO:1902680 (term-term) GO:0018130	0.609084755959991
GO:1902680 (term-term) GO:0019219	0.5167023080893741
GO:1902680 (term-term) GO:0019438	0.609084755959991
GO:1902680 (term-term) GO:0031325	0.6486691438537956
GO:1902680 (term-term) GO:0031326	0.5547542933610883
GO:1902680 (term-term) GO:0031328	0.927453655404863
GO:1902680 (term-term) GO:0032774	0.6646884272997033
GO:1902680 (term-term) GO:0034654	0.609084755959991
GO:1902680 (term-term) GO:0044271	0.5470941883767536
GO:1902680 (term-term) GO:0045893	1.0
GO:1902680 (term-term) GO:0045935	0.8743746525847695
GO:1902680 (term-term) GO:0045944	0.8190781157832645
GO:1902680 (term-term) GO:0051173	0.6566654006836308
GO:1902680 (term-term) GO:0051252	0.5624394966118104
GO:1902680 (term-term) GO:0051254	0.9453974389949262
GO:1902680 (term-term) GO:0090304	0.46445497630331756
GO:1902680 (term-term) GO:0097659	0.6646884272997033
GO:1902680 (term-term) GO:0140110	0.6023406170717734
GO:1902680 (term-term) GO:1901362	0.609084755959991
GO:1902680 (term-term-ontology) GO:0010557	2.0
GO:1902680 (term-term-ontology) GO:0031328	2.0
GO:1902680 (term-term-ontology) GO:0032774	2.0
GO:1902680 (term-term-ontology) GO:0051254	2.0
GO:1902806 (term-term) GO:0000082	0.8961078761875573
GO:1902806 (term-term) GO:0004693	0.4752321981424154
GO:1902806 (term-term) GO:0040008	0.4276871131119866
GO:1902806 (term-term) GO:0044843	0.9673126988718541
GO:1902806 (term-term) GO:0097472	0.536367027228647
GO:1902806 (term-term-ontology) GO:0044843	2.0
GO:1902807 (term-term) GO:0000082	0.6492045013581677
GO:1902807 (term-term) GO:0044843	0.6754039497306994
GO:1902807 (term-term) GO:0097472	0.4214029697900657
GO:1902807 (term-term) GO:1902806	0.704960835509138
GO:1902807 (term-term-ontology) GO:0044843	2.0
GO:1902807 (term-term-ontology) GO:1902806	2.0
GO:1903312 (term-term) GO:0009895	0.6217924879137232
GO:1903312 (term-term) GO:0031330	0.6809197256958456
GO:1903312 (term-term) GO:0043489	0.7931665649786467
GO:1903312 (term-term) GO:1902369	0.9388858842617644
GO:1903312 (term-term) GO:1902373	1.0
GO:1903312 (term-term-ontology) GO:0051253	2.0
GO:1903312 (term-term-ontology) GO:1902373	2.0
GO:1903320 (term-term) GO:0016925	0.4557243423490182
GO:1903320 (term-term) GO:0031396	0.8656361474435195
GO:1903320 (term-term) GO:0031399	0.46698113207547176
GO:1903320 (term-term) GO:0031401	0.4964004113815563
GO:1903320 (term-term) GO:0033233	0.4145077720207259
GO:1903320 (term-term) GO:0051247	0.4006141820212173
GO:1903320 (term-term) GO:0051338	0.4780076320546291
GO:1903320 (term-term) GO:0051347	0.5446788338468832
GO:1903320 (term-term) GO:0051438	0.595561918396564
GO:1903320 (term-term) GO:0051443	0.4792626728110602
GO:1903320 (term-term-ontology) GO:0031396	2.0
GO:1903320 (term-term-ontology) GO:0031399	2.0
GO:1903320 (term-term-ontology) GO:0033233	2.0
GO:1903321 (term-term) GO:0016925	0.48194842406876753
GO:1903321 (term-term) GO:0031396	0.5887585928022643
GO:1903321 (term-term) GO:0033233	0.4118412491867271
GO:1903321 (term-term) GO:0051090	0.41875945537065073
GO:1903321 (term-term) GO:1903320	0.6479750778816198
GO:1903321 (term-term-ontology) GO:1903320	2.0
GO:1903322 (term-term) GO:0016925	0.4225855901890645
GO:1903322 (term-term) GO:0031396	0.7038562336203661
GO:1903322 (term-term) GO:0051438	0.7255949490043718
GO:1903322 (term-term) GO:0051443	0.6954177897574126
GO:1903322 (term-term) GO:1903320	0.7430984085742118
GO:1903322 (term-term-ontology) GO:0031401	2.0
GO:1903322 (term-term-ontology) GO:1903320	2.0
GO:1903506 (term-term) GO:0003700	0.5202234636871508
GO:1903506 (term-term) GO:0006351	0.990957829879171
GO:1903506 (term-term) GO:0006355	1.0
GO:1903506 (term-term) GO:0006357	0.7897185391951619
GO:1903506 (term-term) GO:0006366	0.7806847294464714
GO:1903506 (term-term) GO:0009059	0.8712669867361055
GO:1903506 (term-term) GO:0009889	0.8618919579564899
GO:1903506 (term-term) GO:0009890	0.40095572313895333
GO:1903506 (term-term) GO:0009891	0.5999384283845147
GO:1903506 (term-term) GO:0010468	0.7280272221761143
GO:1903506 (term-term) GO:0010556	0.8806176351076799
GO:1903506 (term-term) GO:0010557	0.6182725527831094
GO:1903506 (term-term) GO:0010604	0.42444821731748716
GO:1903506 (term-term) GO:0016070	0.8146477487082752
GO:1903506 (term-term) GO:0018130	0.9270084779975776
GO:1903506 (term-term) GO:0019219	0.8146477487082752
GO:1903506 (term-term) GO:0019438	0.9270084779975776
GO:1903506 (term-term) GO:0031323	0.5176299837787074
GO:1903506 (term-term) GO:0031325	0.4651423987164057
GO:1903506 (term-term) GO:0031326	0.8618919579564899
GO:1903506 (term-term) GO:0031327	0.40095572313895333
GO:1903506 (term-term) GO:0031328	0.5999384283845147
GO:1903506 (term-term) GO:0032774	0.990957829879171
GO:1903506 (term-term) GO:0034654	0.9270084779975776
GO:1903506 (term-term) GO:0044271	0.8524924532919964
GO:1903506 (term-term) GO:0045892	0.45036480212248503
GO:1903506 (term-term) GO:0045893	0.6727383583568325
GO:1903506 (term-term) GO:0045935	0.596960533457393
GO:1903506 (term-term) GO:0045944	0.5202234636871508
GO:1903506 (term-term) GO:0051173	0.49298934380257997
GO:1903506 (term-term) GO:0051252	0.8712669867361055
GO:1903506 (term-term) GO:0051254	0.6356238003838772
GO:1903506 (term-term) GO:0090304	0.7474546809038985
GO:1903506 (term-term) GO:0097659	0.990957829879171
GO:1903506 (term-term) GO:0140110	0.6481889285443088
GO:1903506 (term-term) GO:1901362	0.9270084779975776
GO:1903506 (term-term) GO:1902679	0.45036480212248503
GO:1903506 (term-term) GO:1902680	0.6727383583568325
GO:1903506 (term-term-ontology) GO:0006355	2.0
GO:1903506 (term-term-ontology) GO:0097659	2.0
GO:1903507 (term-term) GO:0000122	0.7829010566762727
GO:1903507 (term-term) GO:0006351	0.4440854688303106
GO:1903507 (term-term) GO:0006355	0.45036480212248503
GO:1903507 (term-term) GO:0006357	0.4518554450642737
GO:1903507 (term-term) GO:0006366	0.4449633625895806
GO:1903507 (term-term) GO:0009890	0.8851095295313801
GO:1903507 (term-term) GO:0009892	0.5718683400426237
GO:1903507 (term-term) GO:0010558	0.8950691800538584
GO:1903507 (term-term) GO:0010605	0.5938173975557153
GO:1903507 (term-term) GO:0018130	0.401388789462381
GO:1903507 (term-term) GO:0019438	0.401388789462381
GO:1903507 (term-term) GO:0031324	0.6629381058911259
GO:1903507 (term-term) GO:0031327	0.8851095295313801
GO:1903507 (term-term) GO:0032774	0.4440854688303106
GO:1903507 (term-term) GO:0034654	0.401388789462381
GO:1903507 (term-term) GO:0045892	1.0
GO:1903507 (term-term) GO:0045934	0.8366609449814798
GO:1903507 (term-term) GO:0051172	0.6629381058911259
GO:1903507 (term-term) GO:0051253	0.8851095295313801
GO:1903507 (term-term) GO:0097659	0.4440854688303106
GO:1903507 (term-term) GO:1901362	0.401388789462381
GO:1903507 (term-term) GO:1902679	1.0
GO:1903507 (term-term) GO:1903506	0.45036480212248503
GO:1903507 (term-term-ontology) GO:0045892	2.0
GO:1903507 (term-term-ontology) GO:0097659	2.0
GO:1903507 (term-term-ontology) GO:1902679	2.0
GO:1903507 (term-term-ontology) GO:1903506	2.0
GO:1903508 (term-term) GO:0000981	0.42311416248569683
GO:1903508 (term-term) GO:0001216	0.4046689072576983
GO:1903508 (term-term) GO:0003700	0.514367573944552
GO:1903508 (term-term) GO:0006351	0.6646884272997033
GO:1903508 (term-term) GO:0006355	0.6727383583568325
GO:1903508 (term-term) GO:0006357	0.6590169141586595
GO:1903508 (term-term) GO:0006366	0.650653983353151
GO:1903508 (term-term) GO:0009059	0.5624394966118104
GO:1903508 (term-term) GO:0009889	0.5547542933610883
GO:1903508 (term-term) GO:0009891	0.927453655404863
GO:1903508 (term-term) GO:0009893	0.5394590589107076
GO:1903508 (term-term) GO:0010468	0.4497419870630134
GO:1903508 (term-term) GO:0010556	0.5701499216827031
GO:1903508 (term-term) GO:0010557	0.9453974389949262
GO:1903508 (term-term) GO:0010604	0.6012463398153015
GO:1903508 (term-term) GO:0016070	0.5167023080893741
GO:1903508 (term-term) GO:0018130	0.609084755959991
GO:1903508 (term-term) GO:0019219	0.5167023080893741
GO:1903508 (term-term) GO:0019438	0.609084755959991
GO:1903508 (term-term) GO:0031325	0.6486691438537956
GO:1903508 (term-term) GO:0031326	0.5547542933610883
GO:1903508 (term-term) GO:0031328	0.927453655404863
GO:1903508 (term-term) GO:0032774	0.6646884272997033
GO:1903508 (term-term) GO:0034654	0.609084755959991
GO:1903508 (term-term) GO:0044271	0.5470941883767536
GO:1903508 (term-term) GO:0045893	1.0
GO:1903508 (term-term) GO:0045935	0.8743746525847695
GO:1903508 (term-term) GO:0045944	0.8190781157832645
GO:1903508 (term-term) GO:0051173	0.6566654006836308
GO:1903508 (term-term) GO:0051252	0.5624394966118104
GO:1903508 (term-term) GO:0051254	0.9453974389949262
GO:1903508 (term-term) GO:0090304	0.46445497630331756
GO:1903508 (term-term) GO:0097659	0.6646884272997033
GO:1903508 (term-term) GO:0140110	0.6023406170717734
GO:1903508 (term-term) GO:1901362	0.609084755959991
GO:1903508 (term-term) GO:1902680	1.0
GO:1903508 (term-term) GO:1903506	0.6727383583568325
GO:1903508 (term-term-ontology) GO:0045893	2.0
GO:1903508 (term-term-ontology) GO:0097659	2.0
GO:1903508 (term-term-ontology) GO:1902680	2.0
GO:1903508 (term-term-ontology) GO:1903506	2.0
GO:1903798 (term-term) GO:0060966	0.82891748675246
GO:1903798 (term-term) GO:0070920	0.9068425391591096
GO:1903798 (term-term-ontology) GO:0070920	2.0
GO:1904029 (term-term) GO:0000082	0.6203275934481314
GO:1904029 (term-term) GO:0004693	0.7931665649786467
GO:1904029 (term-term) GO:0033002	0.45056726094003285
GO:1904029 (term-term) GO:0044843	0.5642113382182807
GO:1904029 (term-term) GO:0048659	0.48194842406876753
GO:1904029 (term-term) GO:0048660	0.48194842406876753
GO:1904029 (term-term) GO:0097472	0.8704871060171931
GO:1904029 (term-term) GO:1902806	0.5910735826296746
GO:1904029 (term-term) GO:1902807	0.48194842406876753
GO:1904029 (term-term-ontology) GO:0097472	2.0
GO:1905114 (term-term) GO:0007267	0.8779038357644515
GO:1905114 (term-term) GO:0016055	1.0
GO:1905114 (term-term) GO:0030111	0.8767720828789534
GO:1905114 (term-term) GO:0030177	0.5829158977063007
GO:1905114 (term-term) GO:0060070	0.8492328218812545
GO:1905114 (term-term) GO:0060828	0.6936159723933941
GO:1905114 (term-term) GO:0198738	1.0
GO:1905114 (term-term-ontology) GO:0007267	2.0
GO:1905114 (term-term-ontology) GO:0016055	2.0
GO:2000045 (term-term) GO:0000082	0.9631561786762308
GO:2000045 (term-term) GO:0001558	0.4116385911179179
GO:2000045 (term-term) GO:0004693	0.524010109519798
GO:2000045 (term-term) GO:0044843	0.8961715160796323
GO:2000045 (term-term) GO:0097472	0.5887585928022643
GO:2000045 (term-term) GO:1902806	0.928616550852811
GO:2000045 (term-term) GO:1902807	0.6801455721795392
GO:2000045 (term-term) GO:1904029	0.6523076923076931
GO:2000045 (term-term-ontology) GO:0000082	2.0
GO:2000045 (term-term-ontology) GO:1902806	2.0
GO:2001141 (term-term) GO:0003700	0.5202234636871508
GO:2001141 (term-term) GO:0006351	0.990957829879171
GO:2001141 (term-term) GO:0006355	1.0
GO:2001141 (term-term) GO:0006357	0.7897185391951619
GO:2001141 (term-term) GO:0006366	0.7806847294464714
GO:2001141 (term-term) GO:0009059	0.8712669867361055
GO:2001141 (term-term) GO:0009889	0.8618919579564899
GO:2001141 (term-term) GO:0009890	0.40095572313895333
GO:2001141 (term-term) GO:0009891	0.5999384283845147
GO:2001141 (term-term) GO:0010468	0.7280272221761143
GO:2001141 (term-term) GO:0010556	0.8806176351076799
GO:2001141 (term-term) GO:0010557	0.6182725527831094
GO:2001141 (term-term) GO:0010604	0.42444821731748716
GO:2001141 (term-term) GO:0016070	0.8146477487082752
GO:2001141 (term-term) GO:0018130	0.9270084779975776
GO:2001141 (term-term) GO:0019219	0.8146477487082752
GO:2001141 (term-term) GO:0019438	0.9270084779975776
GO:2001141 (term-term) GO:0031323	0.5176299837787074
GO:2001141 (term-term) GO:0031325	0.4651423987164057
GO:2001141 (term-term) GO:0031326	0.8618919579564899
GO:2001141 (term-term) GO:0031327	0.40095572313895333
GO:2001141 (term-term) GO:0031328	0.5999384283845147
GO:2001141 (term-term) GO:0032774	0.990957829879171
GO:2001141 (term-term) GO:0034654	0.9270084779975776
GO:2001141 (term-term) GO:0044271	0.8524924532919964
GO:2001141 (term-term) GO:0045892	0.45036480212248503
GO:2001141 (term-term) GO:0045893	0.6727383583568325
GO:2001141 (term-term) GO:0045935	0.596960533457393
GO:2001141 (term-term) GO:0045944	0.5202234636871508
GO:2001141 (term-term) GO:0051173	0.49298934380257997
GO:2001141 (term-term) GO:0051252	0.8712669867361055
GO:2001141 (term-term) GO:0051254	0.6356238003838772
GO:2001141 (term-term) GO:0090304	0.7474546809038985
GO:2001141 (term-term) GO:0097659	0.990957829879171
GO:2001141 (term-term) GO:0140110	0.6481889285443088
GO:2001141 (term-term) GO:1901362	0.9270084779975776
GO:2001141 (term-term) GO:1902679	0.45036480212248503
GO:2001141 (term-term) GO:1902680	0.6727383583568325
GO:2001141 (term-term) GO:1903506	1.0
GO:2001141 (term-term) GO:1903507	0.45036480212248503
GO:2001141 (term-term) GO:1903508	0.6727383583568325
GO:2001141 (term-term-ontology) GO:0010556	2.0
GO:2001141 (term-term-ontology) GO:0031326	2.0
GO:2001141 (term-term-ontology) GO:0032774	2.0
GO:2001141 (term-term-ontology) GO:0051252	2.0
GO:2001141 (term-term-ontology) GO:1902679	2.0
GO:2001141 (term-term-ontology) GO:1902680	2.0
GO:2001141 (term-term-ontology) GO:1903506	2.0
