Group,WNT,WNT,SHH,SHH,Group3,Group3,Group4,Group4
Attribute,name,correlation,name,correlation,name,correlation,name,correlation
750,TCIRG1,0.528461538461539,ZNF765,0.663846153846154,,,SP2,0.619230769230769
751,TEAD1,0.618461538461539,ZNF829,0.507692307692308,,,SPAST,0.556153846153846
752,TEAD2,0.58,ZNF85,0.610769230769231,,,SPATA13,0.656923076923077
753,TEF,0.674615384615385,ZNF90,0.615384615384615,,,SPATA20,0.665384615384615
754,TENM2,0.706153846153846,ZNF93,0.68,,,SPECC1,0.734615384615385
755,TENM3,0.687692307692308,,,,,SPIRE1,0.79
756,TF,0.653076923076923,,,,,SPOCK2,0.501538461538462
757,TFF3,0.672307692307692,,,,,SPPL3,0.636153846153846
758,TGFA,0.856153846153846,,,,,SPRYD7,0.681538461538462
759,TGFB1I1,0.705384615384615,,,,,SPTAN1,0.638461538461539
760,TGFBI,0.558461538461538,,,,,SRRM4,0.566153846153846
761,TGIF1,0.827692307692308,,,,,ST18,0.826153846153846
762,TGIF2,0.847692307692308,,,,,ST3GAL6,0.82
763,TH,0.815242735793939,,,,,ST6GAL1,0.844615384615385
764,THBS3,0.727692307692308,,,,,ST8SIA2,0.773076923076923
765,THSD1,0.56,,,,,STK32C,0.649230769230769
766,THSD7A,0.526923076923077,,,,,STOX2,0.886153846153846
767,TLE1,0.746153846153846,,,,,STX1B,0.548461538461538
768,TLR2,0.501538461538462,,,,,SUDS3,0.665384615384615
769,TM2D1,0.77,,,,,SULF1,0.618461538461539
770,TMED2,0.555384615384615,,,,,SYCP1,0.888809713726884
771,TMED3,0.606923076923077,,,,,SYCP2,0.489230769230769
772,TMEFF2,0.686153846153846,,,,,SYDE2,0.764615384615385
773,TMEM100,0.559230769230769,,,,,SYNE2,0.673846153846154
774,TMEM123,0.650769230769231,,,,,SYNJ2,0.81
775,TMEM132C,0.850769230769231,,,,,SYNPR,0.667692307692308
776,TMEM151A,0.615384615384615,,,,,SYNRG,0.604615384615385
777,TMEM158,0.488461538461538,,,,,SYT13,0.669230769230769
778,TMEM165,0.557692307692308,,,,,SYT16,0.496153846153846
779,TMEM196,0.612307692307692,,,,,SYT4,0.662307692307692
780,TMEM2,0.643846153846154,,,,,SYT6,0.904615384615385
781,TMEM206,0.626923076923077,,,,,TAL1,0.745384615384615
782,TMEM215,0.660126959701088,,,,,TANC2,0.690769230769231
783,TMEM260,0.763846153846154,,,,,TANGO6,0.694615384615385
784,TMEM261,0.643846153846154,,,,,TAOK2,0.596923076923077
785,TMEM38B,0.714615384615385,,,,,TAOK3,0.680769230769231
786,TMEM45A,0.531538461538462,,,,,TBC1D12,0.775384615384615
787,TMEM51,0.770769230769231,,,,,TBC1D2B,0.731538461538462
788,TMEM64,0.708461538461538,,,,,TBC1D8,0.824615384615385
789,TMEM74B,0.501538461538462,,,,,TBC1D9,0.71
790,TMEM9,0.540769230769231,,,,,TBCCD1,0.491538461538462
791,TMEM99,0.503846153846154,,,,,TBR1,0.909230769230769
792,TMPRSS9,0.655384615384615,,,,,TCEAL2,0.758461538461539
793,TNC,0.760769230769231,,,,,TCEAL5,0.606153846153846
794,TNFRSF11B,0.583846153846154,,,,,TCEAL6,0.756153846153846
795,TNFRSF19,0.854615384615385,,,,,TENM4,0.880769230769231
796,TNFRSF21,0.556923076923077,,,,,TET1,0.63
797,TNNC1,0.621538461538461,,,,,TEX14,0.542307692307692
798,TOM1L1,0.876923076923077,,,,,TFAP2D,0.870276757054907
799,TPM1,0.830769230769231,,,,,THAP7,0.563076923076923
800,TPO,0.70376961554351,,,,,THBS1,0.740769230769231
801,TRABD2A,0.528461538461539,,,,,TJP1,0.778461538461538
802,TRAM2,0.610769230769231,,,,,TLE1,0.746153846153846
803,TRIB2,0.700769230769231,,,,,TLE2,0.71
804,TRIM5,0.533076923076923,,,,,TLL1,0.882307692307692
805,TRIP6,0.52,,,,,TMCC3,0.608461538461538
806,TRIQK,0.542307692307692,,,,,TMEM108,0.687692307692308
807,TRMT112,0.522307692307692,,,,,TMEM117,0.583846153846154
808,TRPM3,0.752307692307692,,,,,TMEM130,0.525384615384615
809,TSC22D2,0.626923076923077,,,,,TMEM132A,0.616923076923077
810,TSEN15,0.52,,,,,TMEM132B,0.835384615384615
811,TSPAN11,0.722307692307692,,,,,TMEM132E,0.701538461538462
812,TSPAN3,0.573846153846154,,,,,TMEM150C,0.816153846153846
813,TSPAN5,0.647692307692308,,,,,TMEM155,0.726923076923077
814,TSPAN8,0.555384615384615,,,,,TMEM161B,0.626923076923077
815,TSPAN9,0.661538461538462,,,,,TMEM163,0.88
816,TST,0.702307692307692,,,,,TMEM167A,0.715384615384615
817,TTC6,0.676923076923077,,,,,TMEM178B,0.763076923076923
818,TTC9,0.834615384615385,,,,,TMEM240,0.575384615384615
819,TVP23B,0.589230769230769,,,,,TMEM255A,0.67
820,TWIST2,0.762167843135043,,,,,TMEM30A,0.595384615384615
821,TYW3,0.759230769230769,,,,,TMEM35,0.871538461538462
822,UBE2E2,0.517692307692308,,,,,TMEM57,0.685384615384615
823,UGT8,0.802307692307692,,,,,TMEM86A,0.605384615384615
824,UST,0.586923076923077,,,,,TMEM91,0.750769230769231
825,VGLL4,0.563846153846154,,,,,TMTC2,0.826153846153846
826,VIM,0.671538461538462,,,,,TMTC4,0.685384615384615
827,VIT,0.538180429266796,,,,,TMUB2,0.573076923076923
828,VLDLR,0.684615384615385,,,,,TNIK,0.723076923076923
829,VRK2,0.878461538461539,,,,,TNRC18,0.508461538461539
830,VSTM2A,0.770769230769231,,,,,TNRC6C,0.502307692307692
831,VWA5B2,0.840769230769231,,,,,TOR3A,0.606153846153846
832,VWDE,0.845384615384615,,,,,TOX,0.876923076923077
833,WFS1,0.733846153846154,,,,,TP53BP2,0.886923076923077
834,WNT11,0.720769230769231,,,,,TP53INP2,0.607692307692308
835,WNT16,0.651538461538462,,,,,TP53RK,0.565384615384615
836,WWTR1,0.567692307692308,,,,,TPBG,0.897692307692308
837,XBP1,0.588461538461538,,,,,TRAF3,0.673076923076923
838,XXYLT1,0.576153846153846,,,,,TRIM24,0.555384615384615
839,XYLT2,0.598461538461538,,,,,TRIM39,0.515384615384615
840,YAP1,0.711538461538462,,,,,TRIM45,0.501538461538462
841,YIF1B,0.558461538461538,,,,,TRIM67,0.666923076923077
842,ZC3HAV1L,0.534615384615385,,,,,TRIM9,0.636153846153846
843,ZCCHC24,0.573076923076923,,,,,TRMT11,0.683846153846154
844,ZDHHC13,0.733846153846154,,,,,TRPC5,0.91
845,ZDHHC2,0.726153846153846,,,,,TRPM3,0.752307692307692
846,ZFHX3,0.648461538461539,,,,,TSHZ1,0.776153846153846
847,ZFP36L1,0.686923076923077,,,,,TSPAN2,0.767692307692308
848,ZFPM2,0.957692307692308,,,,,TTC3,0.536153846153846
849,ZHX2,0.813846153846154,,,,,TTC9,0.834615384615385
850,ZIC2,0.936923076923077,,,,,TUBB2A,0.686153846153846
851,ZIC5,0.916923076923077,,,,,TUBB3,0.661538461538462
852,ZMAT3,0.55,,,,,TWF1,0.594615384615385
853,ZMAT4,0.909230769230769,,,,,UBAP1L,0.512307692307692
854,ZNF385B,0.714615384615385,,,,,UBE2J1,0.646153846153846
855,ZNF503,0.502307692307692,,,,,UBE2L6,0.775384615384615
856,ZNF576,0.486153846153846,,,,,UNC5D,0.938461538461539
857,ZNF804B,0.676153846153846,,,,,UNCX,0.598461538461538
858,ZNRF2,0.739230769230769,,,,,USP25,0.552307692307692
859,ZNRF3,0.781538461538462,,,,,USP32,0.617692307692308
